"CloudSigma","","1.0","1.0","-1.0","50.0","5.0","","","","Unlimited IOPS","14.0"
"CloudSigma","","1.0","2.0","-1.0","50.0","5.0","","","","Unlimited IOPS","20.0"
"CloudSigma","","2.0","2.0","-1.0","50.0","5.0","","","","Unlimited IOPS","34.0"
"CloudSigma","","4.0","8.0","-1.0","80.0","5.0","","","","Unlimited IOPS","96.0"
"CloudSigma","","8.0","16.0","-1.0","160.0","5.0","","","","Unlimited IOPS","203.0"
"CloudSigma","","12.0","32.0","-1.0","320.0","5.0","","","","Unlimited IOPS","361.0"
"CloudSigma","","16.0","48.0","-1.0","480.0","5.0","","","","Unlimited IOPS","519.0"
"CloudSigma","","20.0","64.0","-1.0","640.0","5.0","","","","Unlimited IOPS","677.0"
