"MicrosoftAzure","F4","4.0","8.0","-1.0","64.0","-1.0","http://dbpedia.org/page/Microsoft_Windows","","","All prices are for the <b>Central US</b> location","330.0"
"MicrosoftAzure","F8","8.0","16.0","-1.0","128.0","-1.0","http://dbpedia.org/page/Microsoft_Windows","","","All prices are for the <b>Central US</b> location","661.0"
"MicrosoftAzure","F16","16.0","32.0","-1.0","256.0","-1.0","http://dbpedia.org/page/Microsoft_Windows","","","All prices are for the <b>Central US</b> location","1321.0"
"MicrosoftAzure","A0","1.0","0.75","-1.0","20.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","13.0"
"MicrosoftAzure","A1","1.0","1.75","-1.0","40.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","35.0"
"MicrosoftAzure","A2","2.0","3.5","-1.0","60.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","70.0"
"MicrosoftAzure","A3","4.0","7.0","-1.0","120.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","140.0"
"MicrosoftAzure","A4","8.0","14.0","-1.0","240.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","280.0"
"MicrosoftAzure","A0","1.0","0.75","-1.0","20.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","15.0"
"MicrosoftAzure","A1","1.0","1.75","-1.0","70.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","45.0"
"MicrosoftAzure","A2","2.0","3.5","-1.0","135.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","89.0"
"MicrosoftAzure","A3","4.0","7.0","-1.0","285.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","179.0"
"MicrosoftAzure","A4","8.0","14.0","-1.0","605.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","357.0"
"MicrosoftAzure","A5","2.0","14.0","-1.0","135.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","186.0"
"MicrosoftAzure","A6","4.0","28.0","-1.0","285.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","372.0"
"MicrosoftAzure","A7","8.0","56.0","-1.0","605.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","744.0"
"MicrosoftAzure","D1","1.0","3.5","-1.0","50.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","57.0"
"MicrosoftAzure","D2","2.0","7.0","-1.0","100.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","115.0"
"MicrosoftAzure","D3","4.0","14.0","-1.0","200.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","229.0"
"MicrosoftAzure","D4","8.0","28.0","-1.0","400.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","458.0"
"MicrosoftAzure","D11","2.0","14.0","-1.0","100.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","145.0"
"MicrosoftAzure","D12","4.0","28.0","-1.0","200.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","290.0"
"MicrosoftAzure","D13","8.0","56.0","-1.0","400.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","580.0"
"MicrosoftAzure","D14","16.0","112.0","-1.0","800.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","1147.0"
"MicrosoftAzure","D1 v2","1.0","3.5","-1.0","50.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","54.0"
"MicrosoftAzure","D2 v2","2.0","7.0","-1.0","100.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","109.0"
"MicrosoftAzure","D3 v2","4.0","14.0","-1.0","200.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","218.0"
